Id,team_goals,opp_goals
M039477_Papua New Guinea,0,2
M039478_Jordan,8,0
M039478_Bangladesh,0,8
M039479_Japan,5,0
M039479_Afghanistan,0,5
M039480_Italy,1,1
M039480_Spain,1,1
M039481_Australia,7,0
M039481_Tajikistan,0,7
M039482_Bahrain,3,0
M039482_Yemen,0,3
M039483_Chile,1,2
M039483_Argentina,2,1
M039484_China PR,4,0
M039484_Maldives,0,4
M039485_Comoros,1,0
M039485_Botswana,0,1
M039486_Czech Republic,0,1
M039486_Scotland,1,0
M039487_Denmark,2,1
M039487_Iceland,1,2
M039488_Bolivia,2,3
M039488_Colombia,3,2
M039489_Ecuador,2,2
M039489_Paraguay,2,2
M039490_Estonia,0,0
M039490_Norway,0,0
M039491_Ghana,3,1
M039491_Mozambique,1,3
M039492_Greece,2,1
M039492_Montenegro,1,2
M039493_Iran,4,0
M039493_India,0,4
M039494_Iraq,2,2
M039494_Thailand,2,2
M039495_Djibouti,0,1
M039495_Liberia,1,0
M039496_Mali,1,0
M039496_Equatorial Guinea,0,1
M039497_Mauritania,2,1
M039497_Gambia,1,2
M039498_Netherlands,2,3
M039498_France,3,2
M039499_Nigeria,1,1
M039499_Egypt,1,1
M039500_Tunisia,1,0
M039500_Togo,0,1
M039501_Slovakia,0,0
M039501_Latvia,0,0
M039502_Eswatini,1,1
M039502_Zimbabwe,1,1
M039503_Saint Vincent and the Grenadines,2,3
M039503_Trinidad and Tobago,3,2
M039504_Luxembourg,0,3
M039504_Bosnia and Herzegovina,3,0
M039505_Portugal,0,1
M039505_Bulgaria,1,0
M039506_Jamaica,1,1
M039506_Costa Rica,1,1
M039507_Guinea,0,0
M039507_Malawi,0,0
M039508_Republic of Ireland,1,0
M039508_Switzerland,0,1
M039509_Ivory Coast,1,0
M039509_Sudan,0,1
M039510_Armenia,0,0
M039510_Belarus,0,0
M039511_Brazil,2,2
M039511_Uruguay,2,2
M039512_Canada,0,3
M039512_Mexico,3,0
M039513_Algeria,7,1
M039513_Ethiopia,1,7
M039514_Gabon,2,1
M039514_Sierra Leone,1,2
M039515_Guatemala,2,0
M039515_United States,0,2
M039516_Haiti,0,0
M039516_Panama,0,0
M039517_El Salvador,2,2
M039517_Honduras,2,2
M039518_Cameroon,2,2
M039518_South Africa,2,2
M039519_Anguilla,0,4
M039519_Puerto Rico,4,0
M039520_Aruba,0,2
M039520_Saint Kitts and Nevis,2,0
M039521_Austria,2,1
M039521_Albania,1,2
M039522_Azerbaijan,0,1
M039522_Kazakhstan,1,0
M039523_Bermuda,2,1
M039523_French Guiana,1,2
M039524_British Virgin Islands,0,7
M039524_Dominica,7,0
M039525_Burkina Faso,1,0
M039525_Uganda,0,1
M039526_Burundi,1,3
M039526_Namibia,3,1
M039527_Cape Verde,0,1
M039527_Morocco,1,0
M039528_Hungary,1,1
M039528_Croatia,1,1
M039529_Zimbabwe,4,0
M039529_Eswatini,0,4
M039530_Curaçao,2,1
M039530_Dominican Republic,1,2
M039531_Germany,2,3
M039531_England,3,2
M039532_DR Congo,2,1
M039532_Angola,1,2
M039533_Mauritius,1,0
M039533_Rwanda,0,1
M039534_Poland,5,0
M039534_Finland,0,5
M039535_Russia,3,0
M039535_Lithuania,0,3
M039536_Senegal,2,0
M039536_Niger,0,2
M039537_Seychelles,2,0
M039537_Lesotho,0,2
M039538_Sint Maarten,1,2
M039538_United States Virgin Islands,2,1
W006114_Ethiopia,1,1
W006114_Algeria,1,1
M039539_Thailand,0,1
M039539_South Korea,1,0
M039540_Romania,0,0
M039540_Spain,0,0
M039541_Mozambique,0,0
M039541_Ghana,0,0
M039542_Benin,4,1
M039542_South Sudan,1,4
M039543_Congo,1,1
M039543_Zambia,1,1
M039544_Botswana,2,1
M039544_Comoros,1,2
M039545_Kenya,0,1
M039545_Guinea-Bissau,1,0
M039546_Sierra Leone,1,0
M039546_Gabon,0,1
M039547_Ukraine,1,0
M039547_Wales,0,1
M039548_Northern Ireland,1,0
M039548_Slovenia,0,1
M039549_Equatorial Guinea,0,1
M039549_Mali,1,0
M039550_Libya,4,0
M039550_São Tomé and Príncipe,0,4
M039551_Central African Republic,2,1
M039551_Madagascar,1,2
M039552_Andorra,0,1
M039552_Moldova,1,0
M039553_Liechtenstein,2,3
M039553_Faroe Islands,3,2
M039554_Paraguay,2,2
M039554_Brazil,2,2
M039555_Panama,1,0
M039555_Haiti,0,1
M039556_Malaysia,0,0
M039556_Macau,0,0
M039557_Palestine,7,0
M039557_Timor-Leste,0,7
M039558_Norway,2,0
M039558_Finland,0,2
M039559_Namibia,1,3
M039559_Burundi,3,1
M039560_Morocco,2,0
M039560_Cape Verde,0,2
M039561_Montenegro,0,0
M039561_Belarus,0,0
M039562_Mexico,2,0
M039562_Canada,0,2
M039563_Maldives,4,2
M039563_Bhutan,2,4
M039564_Philippines,3,2
M039564_North Korea,2,3
M039565_Niger,1,2
M039565_Senegal,2,1
M039566_Portugal,2,1
M039566_Belgium,1,2
M039567_United States,4,0
M039567_Guatemala,0,4
M039568_Scotland,1,0
M039568_Denmark,0,1
M039569_South Africa,0,0
M039569_Cameroon,0,0
M039570_Saint Kitts and Nevis,1,0
M039570_Antigua and Barbuda,0,1
M039571_Sudan,1,1
M039571_Ivory Coast,1,1
M039572_Suriname,3,2
M039572_Guadeloupe,2,3
M039573_Sweden,1,1
M039573_Czech Republic,1,1
M039574_Switzerland,0,2
M039574_Bosnia and Herzegovina,2,0
M039575_Tajikistan,0,1
M039575_Kyrgyzstan,1,0
M039576_Togo,0,0
M039576_Tunisia,0,0
M039577_Uganda,0,0
M039577_Burkina Faso,0,0
M039578_Malawi,1,2
M039578_Guinea,2,1
M039579_Uzbekistan,1,0
M039579_Bahrain,0,1
M039580_Venezuela,1,4
M039580_Chile,4,1
M039581_United States Virgin Islands,1,2
M039581_Grenada,2,1
M039582_Rwanda,5,0
M039582_Mauritius,0,5
M039583_North Macedonia,0,2
M039583_Bulgaria,2,0
M039584_Gibraltar,0,5
M039584_Latvia,5,0
M039585_Liberia,5,0
M039585_Djibouti,0,5
M039586_Trinidad and Tobago,6,0
M039586_Saint Vincent and the Grenadines,0,6
M039587_Afghanistan,2,1
M039587_Singapore,1,2
M039588_Angola,0,2
M039588_DR Congo,2,0
M039589_Argentina,2,0
M039589_Bolivia,0,2
M039590_Australia,5,1
M039590_Jordan,1,5
M039591_Austria,1,2
M039591_Turkey,2,1
M039592_China PR,2,0
M039592_Qatar,0,2
M039593_Colombia,3,1
M039593_Ecuador,1,3
M039594_Costa Rica,3,0
M039594_Jamaica,0,3
M039595_Dominica,1,4
M039595_Martinique,4,1
M039596_Dominican Republic,2,0
M039596_Barbados,0,2
M039597_Egypt,1,0
M039597_Nigeria,0,1
M039598_England,1,2
M039598_Netherlands,2,1
M039599_Estonia,0,1
M039599_Serbia,1,0
M039600_Ethiopia,3,3
M039600_Algeria,3,3
M039601_France,4,2
M039601_Russia,2,4
M039602_French Guiana,3,0
M039602_Cuba,0,3
M039603_Gambia,0,0
M039603_Mauritania,0,0
M039604_Georgia,1,1
M039604_Kazakhstan,1,1
M039605_Germany,4,1
M039605_Italy,1,4
M039606_Greece,2,3
M039606_Iceland,3,2
M039607_Honduras,2,0
M039607_El Salvador,0,2
M039608_India,1,2
M039608_Turkmenistan,2,1
M039609_Iran,2,0
M039609_Oman,0,2
M039610_Iraq,1,0
M039610_Vietnam,0,1
M039611_Republic of Ireland,2,2
M039611_Slovakia,2,2
M039612_Japan,5,0
M039612_Syria,0,5
M039613_Lebanon,1,1
M039613_Myanmar,1,1
M039614_Lesotho,2,1
M039614_Seychelles,1,2
M039615_Luxembourg,0,2
M039615_Albania,2,0
M039616_United Arab Emirates,1,1
M039616_Saudi Arabia,1,1
M039617_Uruguay,1,0
M039617_Peru,0,1
M039618_Alderney,0,1
M039618_Guernsey,1,0
W006115_Israel,0,1
W006115_Norway,1,0
W006116_Austria,6,1
W006116_Kazakhstan,1,6
W006117_Mali,1,1
W006117_Equatorial Guinea,1,1
W006118_Zimbabwe,1,0
W006118_Zambia,0,1
W006119_Tunisia,1,2
W006119_Ghana,2,1
W006120_United States,7,0
W006120_Colombia,0,7
W006121_Montenegro,0,5
W006121_Republic of Ireland,5,0
W006122_Poland,0,0
W006122_Denmark,0,0
W006123_Egypt,1,0
W006123_Ivory Coast,0,1
W006124_Netherlands,2,0
W006124_New Zealand,0,2
W006125_Senegal,1,1
W006125_Nigeria,1,1
W006126_Algeria,2,2
W006126_Kenya,2,2
W006127_England,1,1
W006127_Belgium,1,1
W006128_Hungary,2,0
W006128_Croatia,0,2
W006129_Turkey,0,6
W006129_Germany,6,0
W006130_Ukraine,2,0
W006130_Albania,0,2
W006131_Romania,0,1
W006131_France,1,0
W006132_Portugal,1,4
W006132_Spain,4,1
W006133_Scotland,3,1
W006133_Slovenia,1,3
W006134_Slovakia,0,3
W006134_Sweden,3,0
W006135_Switzerland,2,1
W006135_Italy,1,2
W006136_Botswana,0,2
W006136_South Africa,2,0
W006137_Zambia,2,3
W006137_Zimbabwe,3,2
W006138_United States,3,0
W006138_Colombia,0,3
W006139_Austria,0,1
W006139_Norway,1,0
W006140_Equatorial Guinea,2,1
W006140_Mali,1,2
W006141_Netherlands,1,2
W006141_Canada,2,1
W006142_Ivory Coast,2,1
W006142_Egypt,1,2
W006143_France,4,0
W006143_Ukraine,0,4
W006144_Ghana,4,0
W006144_Tunisia,0,4
W006145_South Africa,3,0
W006145_Botswana,0,3
W006146_Nigeria,2,0
W006146_Senegal,0,2
W006147_Kenya,1,1
W006147_Algeria,1,1
W006148_Kazakhstan,0,4
W006148_Wales,4,0
W006149_Bosnia and Herzegovina,0,1
W006149_England,1,0
W006150_Italy,3,1
W006150_Northern Ireland,1,3
W006151_Belgium,6,0
W006151_Estonia,0,6
W006152_Russia,3,3
W006152_Hungary,3,3
W006153_Germany,2,0
W006153_Croatia,0,2
W006154_Czech Republic,4,1
W006154_Georgia,1,4
W006155_Slovakia,2,1
W006155_Poland,1,2
W006156_Spain,3,0
W006156_Republic of Ireland,0,3
W006157_Montenegro,1,7
W006157_Finland,7,1
W006158_Slovenia,8,1
W006158_Macedonia,1,8
W006159_Belarus,0,5
W006159_Iceland,5,0
M039619_Panjab,0,2
M039619_Jersey,2,0
M039620_Martinique,0,2
M039620_Panama,2,0
M039621_Jersey,1,0
M039621_Guernsey,0,1
M039622_Romani people,0,2
M039622_Padania,2,0
M039623_Galicia,1,1
M039623_Venezuela,1,1
M039624_Hungary,0,0
M039624_Ivory Coast,0,0
M039625_Abkhazia,0,0
M039625_Donetsk PR,0,0
M039626_Botswana,2,1
M039626_Lesotho,1,2
M039627_Puerto Rico,1,3
M039627_United States,3,1
M039628_England,2,1
M039628_Turkey,1,2
M039629_Peru,4,0
M039629_Trinidad and Tobago,0,4
M039630_Romania,1,1
M039630_DR Congo,1,1
M039631_Serbia,2,1
M039631_Cyprus,1,2
M039632_Azerbaijan,0,0
M039632_Andorra,0,0
M039633_Croatia,1,0
M039633_Moldova,0,1
M039634_Slovakia,3,1
M039634_Georgia,1,3
M039635_England,2,1
M039635_Australia,1,2
M039636_Republic of Ireland,1,1
M039636_Netherlands,1,1
M039637_Morocco,2,0
M039637_Congo,0,2
M039638_Nigeria,1,0
M039638_Mali,0,1
M039639_Northern Ireland,3,0
M039639_Belarus,0,3
M039640_Czech Republic,6,0
M039640_Malta,0,6
M039641_Togo,1,0
M039641_Zambia,0,1
M039642_Uruguay,3,1
M039642_Trinidad and Tobago,1,3
M039643_Corsica,1,1
M039643_Basque Country,1,1
M039644_Gabon,0,2
M039644_Mauritania,2,0
M039645_El Salvador,1,3
M039645_Peru,3,1
M039646_Guatemala,1,7
M039646_Armenia,7,1
M039647_Costa Rica,2,1
M039647_Venezuela,1,2
M039648_Vanuatu,0,1
M039648_Solomon Islands,1,0
M039649_New Zealand,3,1
M039649_Fiji,1,3
M039650_Rwanda,0,2
M039650_Senegal,2,0
M039651_Switzerland,1,2
M039651_Belgium,2,1
M039652_Myanmar,0,0
M039652_Malaysia,0,0
M039653_Mexico,1,0
M039653_Paraguay,0,1
M039654_Italy,1,0
M039654_Scotland,0,1
M039655_Azerbaijan,1,3
M039655_North Macedonia,3,1
M039656_Bosnia and Herzegovina,1,3
M039656_Spain,3,1
M039657_Cambodia,2,0
M039657_Timor-Leste,0,2
M039658_Germany,1,3
M039658_Slovakia,3,1
M039659_Sápmi,5,0
M039659_Somaliland,0,5
M039660_Kenya,1,1
M039660_Tanzania,1,1
M039661_Laos,1,1
M039661_Nepal,1,1
M039662_Lithuania,2,0
M039662_Estonia,0,2
M039663_Papua New Guinea,1,1
M039663_New Caledonia,1,1
M039664_Portugal,3,0
M039664_Norway,0,3
M039665_Romania,3,4
M039665_Ukraine,4,3
M039666_Turkey,1,0
M039666_Montenegro,0,1
M039667_Abkhazia,9,0
M039667_Chagos Islands,0,9
M039668_Albania,3,1
M039668_Qatar,1,3
M039669_Tahiti,4,0
M039669_Samoa,0,4
M039670_Padania,1,2
M039670_Northern Cyprus,2,1
M039671_Iraqi Kurdistan,3,0
M039671_Székely Land,0,3
M039672_Gambia,0,0
M039672_Zambia,0,0
M039673_France,3,2
M039673_Cameroon,2,3
M039674_Raetia,0,6
M039674_Padania,6,0
M039675_Sápmi,0,1
M039675_Panjab,1,0
M039676_Chagos Islands,0,12
M039676_Western Armenia,12,0
M039677_Sweden,0,0
M039677_Slovenia,0,0
M039678_United Koreans in Japan,1,0
M039678_Székely Land,0,1
M039679_Austria,2,1
M039679_Malta,1,2
M039680_Republic of Ireland,1,2
M039680_Belarus,2,1
M039681_Kenya,1,1
M039681_Sudan,1,1
M039682_Serbia,3,1
M039682_Israel,1,3
M039683_Solomon Islands,0,1
M039683_Fiji,1,0
M039684_Vanuatu,0,5
M039684_New Zealand,5,0
M039685_Vietnam,2,0
M039685_Syria,0,2
M039686_Zimbabwe,2,0
M039686_Uganda,0,2
M039687_United Koreans in Japan,0,3
M039687_Iraqi Kurdistan,3,0
M039688_Northern Cyprus,7,0
M039688_Raetia,0,7
M039689_Somaliland,0,5
M039689_Panjab,5,0
M039690_Luxembourg,1,3
M039690_Nigeria,3,1
M039691_Abkhazia,1,0
M039691_Western Armenia,0,1
M039692_United Koreans in Japan,1,1
M039692_Northern Cyprus,1,1
M039693_Estonia,2,0
M039693_Andorra,0,2
M039694_El Salvador,0,4
M039694_Armenia,4,0
M039695_Czech Republic,2,1
M039695_Russia,1,2
M039696_Curaçao,5,2
M039696_Guyana,2,5
M039697_Belgium,1,1
M039697_Finland,1,1
M039698_Martinique,2,0
M039698_Guadeloupe,0,2
M039699_New Caledonia,7,0
M039699_Samoa,0,7
M039700_Norway,3,2
M039700_Iceland,2,3
M039701_Papua New Guinea,2,2
M039701_Tahiti,2,2
M039702_Poland,1,2
M039702_Netherlands,2,1
M039703_Spain,6,1
M039703_South Korea,1,6
M039704_Saint Kitts and Nevis,1,0
M039704_Suriname,0,1
M039705_Abkhazia,2,0
M039705_Sápmi,0,2
M039706_Grenada,3,3
M039706_Puerto Rico,3,3
M039707_Latvia,2,1
M039707_Lithuania,1,2
M039708_England,1,0
M039708_Portugal,0,1
M039709_Laos,0,1
M039709_India,1,0
M039710_North Macedonia,1,3
M039710_Iran,3,1
M039711_Malaysia,3,0
M039711_Timor-Leste,0,3
M039712_Maldives,0,2
M039712_Yemen,2,0
M039713_Seychelles,0,2
M039713_Algeria,2,0
M039714_Tajikistan,5,0
M039714_Bangladesh,0,5
M039715_Iraqi Kurdistan,2,2
M039715_Padania,2,2
M039716_Western Armenia,2,3
M039716_Panjab,3,2
M039717_Chagos Islands,2,3
M039717_Somaliland,3,2
M039718_Székely Land,7,0
M039718_Raetia,0,7
W006160_Poland,0,4
W006160_Sweden,4,0
W006161_Norway,2,2
W006161_Austria,2,2
W006162_Kazakhstan,1,0
W006162_Israel,0,1
W006163_Albania,0,3
W006163_Romania,3,0
W006164_Denmark,4,0
W006164_Slovakia,0,4
W006165_Russia,2,0
W006165_Turkey,0,2
M039719_Somaliland,7,0
M039719_Székely Land,0,7
M039720_Chagos Islands,3,3
M039720_Raetia,3,3
M039721_Iraqi Kurdistan,0,0
M039721_Western Armenia,0,0
M039722_United Koreans in Japan,1,2
M039722_Sápmi,2,1
M039723_Japan,7,2
M039723_Bulgaria,2,7
M039724_United States,0,2
M039724_Colombia,2,0
M039725_United Arab Emirates,1,3
M039725_Jordan,3,1
M039726_Thailand,2,2
M039726_Syria,2,2
M039727_Switzerland,2,1
M039727_Moldova,1,2
M039728_Sierra Leone,1,0
M039728_Sudan,0,1
M039729_Romania,5,1
M039729_Georgia,1,5
M039730_Mauritania,0,1
M039730_Cameroon,1,0
M039731_Libya,1,1
M039731_Morocco,1,1
M039732_Vietnam,2,2
M039732_Hong Kong,2,2
M039733_Faroe Islands,0,2
M039733_Kosovo,2,0
M039734_Djibouti,0,3
M039734_Tunisia,3,0
M039735_Albania,1,3
M039735_Ukraine,3,1
M039736_China PR,4,2
M039736_Trinidad and Tobago,2,4
M039737_Myanmar,0,1
M039737_Singapore,1,0
M039738_Bosnia and Herzegovina,2,2
M039738_Denmark,2,2
M039739_Azerbaijan,1,1
M039739_Canada,1,1
W006166_United States,3,3
W006166_Japan,3,3
W006167_Macedonia,0,9
W006167_Slovenia,9,0
W006168_Scotland,0,4
W006168_Iceland,4,0
W006169_Montenegro,0,3
W006169_Portugal,3,0
W006170_France,1,0
W006170_Greece,0,1
W006171_Finland,4,1
W006171_Republic of Ireland,1,4
W006172_Estonia,0,5
W006172_Belgium,5,0
W006173_Northern Ireland,4,0
W006173_Georgia,0,4
M039740_Burundi,0,2
M039740_Senegal,2,0
M039741_Australia,1,0
M039741_Greece,0,1
M039742_Austria,0,2
M039742_Netherlands,2,0
M039743_Botswana,1,2
M039743_Uganda,2,1
M039744_Brazil,0,0
M039744_Ecuador,0,0
M039745_Padania,1,0
M039745_Panjab,0,1
M039746_Croatia,10,0
M039746_San Marino,0,10
M039747_Sápmi,3,0
M039747_Western Armenia,0,3
M039748_United Koreans in Japan,1,1
M039748_Iraqi Kurdistan,1,1
M039749_Abkhazia,2,0
M039749_Northern Cyprus,0,2
M039750_United States Virgin Islands,0,7
M039750_Guyana,7,0
M039751_Tanzania,0,2
M039751_Egypt,2,0
M039752_South Sudan,0,3
M039752_Mali,3,0
M039753_São Tomé and Príncipe,1,2
M039753_Cape Verde,2,1
M039754_Costa Rica,0,0
M039754_Paraguay,0,0
M039755_Slovakia,0,0
M039755_Northern Ireland,0,0
M039756_Namibia,1,0
M039756_Niger,0,1
M039757_Rwanda,2,3
M039757_Mozambique,3,2
M039758_New Zealand,1,0
M039758_Solomon Islands,0,1
M039759_Ivory Coast,2,1
M039759_Gabon,1,2
M039760_Haiti,0,1
M039760_Peru,1,0
M039761_Guadeloupe,2,1
M039761_Dominica,1,2
M039762_Germany,2,0
M039762_Hungary,0,2
M039763_Gambia,0,4
M039763_South Africa,4,0
M039764_France,3,0
M039764_Scotland,0,3
M039765_Fiji,2,3
M039765_Vanuatu,3,2
M039766_Estonia,0,0
M039766_Latvia,0,0
M039767_Guinea-Bissau,3,2
M039767_Zambia,2,3
W006174_Canada,0,2
W006174_Brazil,2,0
W006175_Australia,2,0
W006175_New Zealand,0,2
W006176_England,7,0
W006176_Serbia,0,7
W006177_Czech Republic,0,5
W006177_Switzerland,5,0
M039768_Eswatini,1,0
M039768_Guinea,0,1
M039769_Central African Republic,3,0
M039769_Angola,0,3
M039770_Abkhazia,1,1
M039770_Panjab,1,1
M039771_Padania,0,2
M039771_Northern Cyprus,2,0
M039772_Zimbabwe,3,0
M039772_Malawi,0,3
M039773_United Arab Emirates,0,1
M039773_Syria,1,0
M039774_Thailand,2,0
M039774_Jordan,0,2
M039775_Tahiti,1,1
M039775_New Caledonia,1,1
M039776_Sweden,3,0
M039776_Wales,0,3
M039777_Slovenia,0,1
M039777_Turkey,1,0
M039778_Russia,1,1
M039778_Serbia,1,1
M039779_Belgium,3,2
M039779_Norway,2,3
M039780_Mexico,3,1
M039780_Uruguay,1,3
M039781_Mauritius,0,2
M039781_Ghana,2,0
M039782_Madagascar,1,6
M039782_DR Congo,6,1
M039783_Liberia,2,2
M039783_Togo,2,2
M039784_Lesotho,1,2
M039784_Ethiopia,2,1
M039785_Kenya,2,1
M039785_Congo,1,2
M039786_Jamaica,0,1
M039786_Venezuela,1,0
M039787_Czech Republic,1,2
M039787_South Korea,2,1
M039788_Comoros,0,1
M039788_Burkina Faso,1,0
M039789_Papua New Guinea,8,0
M039789_Samoa,0,8
W006178_United States,2,0
W006178_Japan,0,2
M039790_Singapore,0,3
M039790_Vietnam,3,0
M039791_Poland,0,0
M039791_Lithuania,0,0
M039792_Italy,2,0
M039792_Finland,0,2
M039793_Malaysia,3,0
M039793_Timor-Leste,0,3
M039794_Argentina,2,1
M039794_Chile,1,2
M039795_Myanmar,3,0
M039795_Hong Kong,0,3
M039796_Iceland,4,0
M039796_Liechtenstein,0,4
M039797_Panama,2,1
M039797_Bolivia,1,2
W006179_Croatia,0,3
W006179_Russia,3,0
W006180_Estonia,0,1
W006180_Bosnia and Herzegovina,1,0
W006181_Austria,4,0
W006181_Israel,0,4
W006182_Turkey,2,1
W006182_Hungary,1,2
W006183_Sweden,6,0
W006183_Moldova,0,6
M039798_Yemen,2,0
M039798_Maldives,0,2
M039799_Cambodia,2,0
M039799_Taiwan,0,2
M039800_Japan,1,2
M039800_Bosnia and Herzegovina,2,1
M039801_Spain,0,1
M039801_Georgia,1,0
M039802_Saint Vincent and the Grenadines,0,1
M039802_Saint Kitts and Nevis,1,0
M039803_Dominican Republic,2,1
M039803_French Guiana,1,2
M039804_Curaçao,7,0
M039804_United States Virgin Islands,0,7
M039805_Colombia,2,1
M039805_Paraguay,1,2
M039806_China PR,0,1
M039806_Kazakhstan,1,0
M039807_Canada,2,1
M039807_Uzbekistan,1,2
M039808_Iran,6,0
M039808_Kyrgyzstan,0,6
M039809_India,6,1
M039809_Laos,1,6
M039810_Bangladesh,0,1
M039810_Tajikistan,1,0
M039811_Australia,1,2
M039811_Greece,2,1
M039812_United States,4,0
M039812_Costa Rica,0,4
M039813_Bulgaria,0,4
M039813_Denmark,4,0
W006184_Serbia,0,7
W006184_England,7,0
W006185_Czech Republic,3,0
W006185_Northern Ireland,0,3
W006186_Georgia,0,7
W006186_Italy,7,0
W006187_Denmark,6,0
W006187_Poland,0,6
W006188_Canada,1,0
W006188_Brazil,0,1
W006189_Wales,0,2
W006189_Norway,2,0
W006190_Republic of Ireland,9,0
W006190_Montenegro,0,9
W006191_Iceland,8,0
W006191_Macedonia,0,8
W006192_Belarus,0,1
W006192_Scotland,1,0
W006193_Australia,1,1
W006193_New Zealand,1,1
W006194_Ukraine,2,0
W006194_Greece,0,2
W006195_Finland,0,0
W006195_Portugal,0,0
M039814_Brazil,7,1
M039814_Haiti,1,7
M039815_Portugal,7,0
M039815_Estonia,0,7
M039816_Papua New Guinea,2,1
M039816_Solomon Islands,1,2
M039817_New Zealand,1,0
M039817_New Caledonia,0,1
M039818_Ecuador,2,2
M039818_Peru,2,2
M039819_Uruguay,0,1
M039819_Venezuela,1,0
M039820_Mexico,2,0
M039820_Jamaica,0,2
M039821_Argentina,5,0
M039821_Panama,0,5
M039822_France,2,1
M039822_Romania,1,2
M039823_Chile,2,1
M039823_Bolivia,1,2
M039824_United States,1,0
M039824_Paraguay,0,1
M039825_Seychelles,0,1
M039825_Madagascar,1,0
M039826_Papua New Guinea,0,0
M039826_New Zealand,0,0
M039827_England,1,1
M039827_Russia,1,1
M039828_Colombia,2,3
M039828_Costa Rica,3,2
M039829_Albania,0,1
M039829_Switzerland,1,0
M039830_Wales,2,1
M039830_Slovakia,1,2
M039831_Zimbabwe,2,2
M039831_Eswatini,2,2
M039832_Lesotho,3,0
M039832_Mauritius,0,3
M039833_Benin,2,1
M039833_Equatorial Guinea,1,2
M039834_Brazil,0,1
M039834_Peru,1,0
M039835_Ecuador,4,0
M039835_Haiti,0,4
M039836_Germany,2,0
M039836_Ukraine,0,2
M039837_Malawi,3,0
M039837_Angola,0,3
M039838_Poland,1,0
M039838_Northern Ireland,0,1
M039839_Turkey,0,1
M039839_Croatia,1,0
M039840_Republic of Ireland,1,1
M039840_Sweden,1,1
M039841_Belgium,0,2
M039841_Italy,2,0
M039842_Madagascar,0,0
M039842_Zimbabwe,0,0
M039843_Mexico,1,1
M039843_Venezuela,1,1
M039844_Spain,1,0
M039844_Czech Republic,0,1
M039845_Eswatini,4,0
M039845_Seychelles,0,4
M039846_Uruguay,3,0
M039846_Jamaica,0,3
M039847_Angola,0,2
M039847_Lesotho,2,0
M039848_Argentina,3,0
M039848_Bolivia,0,3
M039849_Austria,0,2
M039849_Hungary,2,0
M039850_Chile,4,2
M039850_Panama,2,4
M039851_Mauritius,0,1
M039851_Malawi,1,0
M039852_Portugal,1,1
M039852_Iceland,1,1
M039853_Zimbabwe,5,0
M039853_Seychelles,0,5
M039854_France,2,0
M039854_Albania,0,2
M039855_Romania,1,1
M039855_Switzerland,1,1
M039856_Russia,1,2
M039856_Slovakia,2,1
M039857_Eswatini,1,0
M039857_Madagascar,0,1
M039858_United States,2,1
M039858_Ecuador,1,2
M039859_Angola,0,2
M039859_Mauritius,2,0
M039860_Ukraine,0,2
M039860_Northern Ireland,2,0
M039861_England,2,1
M039861_Wales,1,2
M039862_Germany,0,0
M039862_Poland,0,0
M039863_Malawi,0,1
M039863_Lesotho,1,0
M039864_Peru,0,0
M039864_Colombia,0,0
M039865_Spain,3,0
M039865_Turkey,0,3
M039866_Czech Republic,2,2
M039866_Croatia,2,2
M039867_Italy,1,0
M039867_Sweden,0,1
M039868_Argentina,4,1
M039868_Venezuela,1,4
M039869_Iceland,1,1
M039869_Hungary,1,1
M039870_Mexico,0,7
M039870_Chile,7,0
M039871_Namibia,1,1
M039871_Botswana,1,1
M039872_Portugal,0,0
M039872_Austria,0,0
M039873_South Africa,1,1
M039873_Lesotho,1,1
M039874_Belgium,3,0
M039874_Republic of Ireland,0,3
M039875_Zambia,0,0
M039875_Eswatini,0,0
M039876_French Guiana,3,0
M039876_Bermuda,0,3
M039877_France,0,0
M039877_Switzerland,0,0
M039878_DR Congo,1,0
M039878_Mozambique,0,1
M039879_Romania,0,1
